var_i,var_j,p_i_to_j,p_j_to_i,class_i_to_j,class_j_to_i,pair_relation
loss_of_balance,survival_mode,0.000000,0.000000,low,low,no_supported_connection
loss_of_balance,survival_pattern,0.000000,0.000000,low,low,no_supported_connection
loss_of_balance,task_focus,0.000000,0.000000,low,low,no_supported_connection
loss_of_balance,temperament,0.000000,0.000000,low,low,no_supported_connection
loss_of_balance,therapeutic_activity,0.000000,0.000000,low,low,no_supported_connection
loss_of_balance,time_demands,0.000000,0.000000,low,low,no_supported_connection
loss_of_balance,time_management,0.000000,0.000000,low,low,no_supported_connection
loss_of_balance,trauma,0.000000,0.000000,low,low,no_supported_connection
loss_of_balance,travel,0.000000,0.000000,low,low,no_supported_connection
loss_of_balance,trust_issues,0.000000,0.000000,low,low,no_supported_connection
loss_of_balance,uncertainty,0.000000,0.000000,low,low,no_supported_connection
loss_of_balance,unhealthy_coping,0.000000,0.000000,low,low,no_supported_connection
loss_of_balance,unpredictable_outbursts,0.000000,0.000000,low,low,no_supported_connection
loss_of_balance,unrealistic_expectations,0.000000,0.000000,low,low,no_supported_connection
loss_of_balance,unsafe_environment,0.000000,0.000000,low,low,no_supported_connection
loss_of_balance,unstable_emotional_state,0.000000,0.000000,low,low,no_supported_connection
loss_of_balance,upbringing_influence_on_mood,0.000000,0.000000,low,low,no_supported_connection
loss_of_balance,vivid_memories,0.000000,0.000000,low,low,no_supported_connection
loss_of_balance,void_left_by_childhood,0.000000,0.000000,low,low,no_supported_connection
loss_of_balance,volatility,0.000000,0.000000,low,low,no_supported_connection
loss_of_balance,vulnerability,0.000000,0.000000,low,low,no_supported_connection
loss_of_balance,work_family_obligations,0.000000,0.000000,low,low,no_supported_connection
loss_of_balance,work_performance,0.000000,0.000000,low,low,no_supported_connection
loss_of_balance,workplace_friction,0.000000,0.000000,low,low,no_supported_connection
loss_of_balance,yoga_practice,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,loss_of_drive,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,loss_of_emotional_control,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,loss_of_energy,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,loss_of_interest,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,low_energy,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,marital_tension,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,mental_demands,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,mental_distraction,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,mental_focus,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,mental_load,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,mental_looping,0.002376,0.000000,low,low,no_supported_connection
loss_of_control,mental_preoccupation,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,mental_rehearsal,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,mental_repetition,0.000708,0.000000,low,low,no_supported_connection
loss_of_control,mental_rumination,0.009016,0.000000,low,low,no_supported_connection
loss_of_control,mental_struggle,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,mental_volatility,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,need_for_control,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,need_for_safety,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,need_for_security,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,negative_interactions,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,negative_outlook_on_future,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,negative_thought_patterns,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,new_environment,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,obligation_overload,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,obligations,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,obsessive_behavior,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,obsessive_thinking,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,occupation,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,operating_capacity,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,painting,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,painting_miniatures,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,parental_volatility,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,past_shaping_present,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,past_trauma,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,patterned_behavior,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,peace,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,perceived_current_environment,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,perceived_failure,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,perceived_lack_of_control,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,perceived_progress_towards_goals,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,perception_of_world,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,perfectionism,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,permanent_tension,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,perpetual_strain,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,persistence,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,persistent_anxiety,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,persistent_sense_of_instability,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,persistent_weight,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,pessimistic_expectations,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,physical_health,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,physical_sensation_of_anxiety,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,physical_symptoms,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,planning_ineffectiveness,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,poor_social_connections,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,poor_work_life_balance,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,pottery_hobby,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,powerlessness,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,preference_for_alone_time,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,preoccupation_with_past,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,pressure_handling_difficulty,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,pressure_sensitivity,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,productivity,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,projected_calm,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,reactive_behavior,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,reflective_thinking,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,regret,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,relationship_stress,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,relaxation,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,relaxation_ability,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,relaxation_difficulty,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,residential_location,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,responsibility,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,restlessness,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,rigid_control,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,role_playing,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,sadness,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,safety_perspective,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,schedule_management,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,security,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,security_concerns,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,security_insecurity,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,security_need,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,self_care,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,self_care_activity,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,self_care_effort,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,self_care_efforts,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,self_control_difficulty,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,self_criticism,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,self_distancing,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,self_distraction,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,self_focus,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,self_identification_with_past_patterns,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,self_management,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,self_perceived_failure,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,self_protection,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,self_protection_patterns,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,self_recognition,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,self_reconciliation,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,self_reflection,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,self_reliance,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,self_sabotaging_behavior,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,sense_of_security,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,sleep_deprivation,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,sleep_disturbance,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,sleep_quality,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,social_anxiety,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,social_commitment,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,social_concealment,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,social_connection,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,social_interaction_impact,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,social_isolation,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,stability,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,stress,0.000000,0.001823,low,low,no_supported_connection
loss_of_control,struggle_to_find_peace,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,struggle_with_contentment,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,struggle_with_peace,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,struggle_with_purpose,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,survival_mode,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,survival_pattern,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,task_focus,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,temperament,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,therapeutic_activity,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,time_demands,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,time_management,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,trauma,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,travel,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,trust_issues,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,uncertainty,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,unhealthy_coping,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,unpredictable_outbursts,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,unrealistic_expectations,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,unsafe_environment,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,unstable_emotional_state,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,upbringing_influence_on_mood,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,vivid_memories,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,void_left_by_childhood,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,volatility,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,vulnerability,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,work_family_obligations,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,work_performance,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,workplace_friction,0.000000,0.000000,low,low,no_supported_connection
loss_of_control,yoga_practice,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,loss_of_emotional_control,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,loss_of_energy,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,loss_of_interest,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,low_energy,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,marital_tension,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,mental_demands,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,mental_distraction,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,mental_focus,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,mental_load,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,mental_looping,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,mental_preoccupation,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,mental_rehearsal,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,mental_repetition,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,mental_rumination,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,mental_struggle,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,mental_volatility,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,need_for_control,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,need_for_safety,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,need_for_security,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,negative_interactions,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,negative_outlook_on_future,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,negative_thought_patterns,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,new_environment,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,obligation_overload,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,obligations,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,obsessive_behavior,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,obsessive_thinking,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,occupation,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,operating_capacity,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,painting,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,painting_miniatures,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,parental_volatility,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,past_shaping_present,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,past_trauma,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,patterned_behavior,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,peace,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,perceived_current_environment,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,perceived_failure,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,perceived_lack_of_control,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,perceived_progress_towards_goals,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,perception_of_world,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,perfectionism,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,permanent_tension,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,perpetual_strain,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,persistence,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,persistent_anxiety,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,persistent_sense_of_instability,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,persistent_weight,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,pessimistic_expectations,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,physical_health,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,physical_sensation_of_anxiety,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,physical_symptoms,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,planning_ineffectiveness,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,poor_social_connections,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,poor_work_life_balance,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,pottery_hobby,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,powerlessness,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,preference_for_alone_time,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,preoccupation_with_past,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,pressure_handling_difficulty,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,pressure_sensitivity,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,productivity,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,projected_calm,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,reactive_behavior,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,reflective_thinking,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,regret,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,relationship_stress,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,relaxation,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,relaxation_ability,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,relaxation_difficulty,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,residential_location,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,responsibility,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,restlessness,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,rigid_control,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,role_playing,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,sadness,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,safety_perspective,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,schedule_management,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,security,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,security_concerns,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,security_insecurity,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,security_need,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,self_care,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,self_care_activity,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,self_care_effort,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,self_care_efforts,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,self_control_difficulty,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,self_criticism,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,self_distancing,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,self_distraction,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,self_focus,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,self_identification_with_past_patterns,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,self_management,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,self_perceived_failure,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,self_protection,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,self_protection_patterns,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,self_recognition,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,self_reconciliation,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,self_reflection,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,self_reliance,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,self_sabotaging_behavior,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,sense_of_security,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,sleep_deprivation,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,sleep_disturbance,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,sleep_quality,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,social_anxiety,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,social_commitment,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,social_concealment,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,social_connection,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,social_interaction_impact,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,social_isolation,0.000715,0.000000,low,low,no_supported_connection
loss_of_drive,stability,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,stress,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,struggle_to_find_peace,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,struggle_with_contentment,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,struggle_with_peace,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,struggle_with_purpose,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,survival_mode,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,survival_pattern,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,task_focus,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,temperament,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,therapeutic_activity,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,time_demands,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,time_management,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,trauma,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,travel,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,trust_issues,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,uncertainty,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,unhealthy_coping,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,unpredictable_outbursts,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,unrealistic_expectations,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,unsafe_environment,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,unstable_emotional_state,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,upbringing_influence_on_mood,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,vivid_memories,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,void_left_by_childhood,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,volatility,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,vulnerability,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,work_family_obligations,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,work_performance,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,workplace_friction,0.000000,0.000000,low,low,no_supported_connection
loss_of_drive,yoga_practice,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,loss_of_energy,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,loss_of_interest,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,low_energy,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,marital_tension,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,mental_demands,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,mental_distraction,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,mental_focus,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,mental_load,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,mental_looping,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,mental_preoccupation,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,mental_rehearsal,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,mental_repetition,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,mental_rumination,0.001661,0.000000,low,low,no_supported_connection
loss_of_emotional_control,mental_struggle,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,mental_volatility,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,need_for_control,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,need_for_safety,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,need_for_security,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,negative_interactions,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,negative_outlook_on_future,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,negative_thought_patterns,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,new_environment,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,obligation_overload,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,obligations,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,obsessive_behavior,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,obsessive_thinking,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,occupation,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,operating_capacity,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,painting,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,painting_miniatures,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,parental_volatility,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,past_shaping_present,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,past_trauma,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,patterned_behavior,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,peace,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,perceived_current_environment,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,perceived_failure,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,perceived_lack_of_control,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,perceived_progress_towards_goals,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,perception_of_world,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,perfectionism,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,permanent_tension,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,perpetual_strain,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,persistence,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,persistent_anxiety,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,persistent_sense_of_instability,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,persistent_weight,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,pessimistic_expectations,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,physical_health,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,physical_sensation_of_anxiety,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,physical_symptoms,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,planning_ineffectiveness,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,poor_social_connections,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,poor_work_life_balance,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,pottery_hobby,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,powerlessness,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,preference_for_alone_time,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,preoccupation_with_past,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,pressure_handling_difficulty,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,pressure_sensitivity,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,productivity,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,projected_calm,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,reactive_behavior,0.000000,0.000000,low,low,no_supported_connection
