source,target,p_edge,edge_class
unpredictable_outbursts,fear_of_vulnerability,0.000000,low
unpredictable_outbursts,feeling_trapped,0.000000,low
unpredictable_outbursts,feeling_unsafe,0.000000,low
unpredictable_outbursts,feeling_unsupported,0.000000,low
unpredictable_outbursts,financial_stress,0.000000,low
unpredictable_outbursts,focus,0.000000,low
unpredictable_outbursts,functional_impairment,0.000000,low
unpredictable_outbursts,gardening_hobby,0.000000,low
unpredictable_outbursts,geographic_location,0.000000,low
unpredictable_outbursts,geographic_relocation,0.000000,low
unpredictable_outbursts,health_consciousness,0.000000,low
unpredictable_outbursts,high_alert_state,0.000591,low
unpredictable_outbursts,home_environmental_stress,0.000000,low
unpredictable_outbursts,hopelessness,0.000000,low
unpredictable_outbursts,impulsivity,0.000000,low
unpredictable_outbursts,independent_living,0.000000,low
unpredictable_outbursts,insecurity,0.000000,low
unpredictable_outbursts,instability,0.000000,low
unpredictable_outbursts,instability_in_early_years,0.000000,low
unpredictable_outbursts,internal_alarm_management,0.000000,low
unpredictable_outbursts,internal_conflict,0.000000,low
unpredictable_outbursts,internal_instability,0.000000,low
unpredictable_outbursts,internal_map,0.000000,low
unpredictable_outbursts,internal_momentum,0.000000,low
unpredictable_outbursts,internal_noise,0.000000,low
unpredictable_outbursts,internal_restlessness,0.000000,low
unpredictable_outbursts,internal_strain,0.000000,low
unpredictable_outbursts,internalized_negativity,0.000000,low
unpredictable_outbursts,internalized_threat_response,0.000000,low
unpredictable_outbursts,intrusive_thoughts,0.000000,low
unpredictable_outbursts,lack_of_control,0.000000,low
unpredictable_outbursts,lack_of_peace,0.000000,low
unpredictable_outbursts,lack_of_purpose,0.000000,low
unpredictable_outbursts,lack_of_safety,0.000000,low
unpredictable_outbursts,life_changes,0.000000,low
unpredictable_outbursts,life_demand_balance,0.000000,low
unpredictable_outbursts,life_demands,0.000000,low
unpredictable_outbursts,life_stress,0.000000,low
unpredictable_outbursts,living_situation,0.000000,low
unpredictable_outbursts,loneliness,0.000000,low
unpredictable_outbursts,loss_of_balance,0.000000,low
unpredictable_outbursts,loss_of_control,0.000000,low
unpredictable_outbursts,loss_of_drive,0.000000,low
unpredictable_outbursts,loss_of_emotional_control,0.000000,low
unpredictable_outbursts,loss_of_energy,0.000000,low
unpredictable_outbursts,loss_of_interest,0.000000,low
unpredictable_outbursts,low_energy,0.000000,low
unpredictable_outbursts,marital_tension,0.000000,low
unpredictable_outbursts,mental_demands,0.000000,low
unpredictable_outbursts,mental_distraction,0.000000,low
unpredictable_outbursts,mental_focus,0.000000,low
unpredictable_outbursts,mental_load,0.000000,low
unpredictable_outbursts,mental_looping,0.000000,low
unpredictable_outbursts,mental_preoccupation,0.000000,low
unpredictable_outbursts,mental_rehearsal,0.000000,low
unpredictable_outbursts,mental_repetition,0.000000,low
unpredictable_outbursts,mental_rumination,0.000000,low
unpredictable_outbursts,mental_struggle,0.000000,low
unpredictable_outbursts,mental_volatility,0.000000,low
unpredictable_outbursts,need_for_control,0.000000,low
unpredictable_outbursts,need_for_safety,0.000000,low
unpredictable_outbursts,need_for_security,0.000000,low
unpredictable_outbursts,negative_interactions,0.000000,low
unpredictable_outbursts,negative_outlook_on_future,0.000000,low
unpredictable_outbursts,negative_thought_patterns,0.000000,low
unpredictable_outbursts,new_environment,0.000000,low
unpredictable_outbursts,obligation_overload,0.000000,low
unpredictable_outbursts,obligations,0.000000,low
unpredictable_outbursts,obsessive_behavior,0.000000,low
unpredictable_outbursts,obsessive_thinking,0.000000,low
unpredictable_outbursts,occupation,0.000000,low
unpredictable_outbursts,operating_capacity,0.000000,low
unpredictable_outbursts,painting,0.000000,low
unpredictable_outbursts,painting_miniatures,0.000000,low
unpredictable_outbursts,parental_volatility,0.000000,low
unpredictable_outbursts,past_shaping_present,0.000000,low
unpredictable_outbursts,past_trauma,0.000000,low
unpredictable_outbursts,patterned_behavior,0.000000,low
unpredictable_outbursts,peace,0.000000,low
unpredictable_outbursts,perceived_current_environment,0.000000,low
unpredictable_outbursts,perceived_failure,0.000000,low
unpredictable_outbursts,perceived_lack_of_control,0.000000,low
unpredictable_outbursts,perceived_progress_towards_goals,0.000000,low
unpredictable_outbursts,perception_of_world,0.000000,low
unpredictable_outbursts,perfectionism,0.000000,low
unpredictable_outbursts,permanent_tension,0.000000,low
unpredictable_outbursts,perpetual_strain,0.000000,low
unpredictable_outbursts,persistence,0.000000,low
unpredictable_outbursts,persistent_anxiety,0.000000,low
unpredictable_outbursts,persistent_sense_of_instability,0.000000,low
unpredictable_outbursts,persistent_weight,0.000000,low
unpredictable_outbursts,pessimistic_expectations,0.000000,low
unpredictable_outbursts,physical_health,0.000000,low
unpredictable_outbursts,physical_sensation_of_anxiety,0.000000,low
unpredictable_outbursts,physical_symptoms,0.000000,low
unpredictable_outbursts,planning_ineffectiveness,0.000000,low
unpredictable_outbursts,poor_social_connections,0.000000,low
unpredictable_outbursts,poor_work_life_balance,0.000000,low
unpredictable_outbursts,pottery_hobby,0.000000,low
unpredictable_outbursts,powerlessness,0.000000,low
unpredictable_outbursts,preference_for_alone_time,0.000000,low
unpredictable_outbursts,preoccupation_with_past,0.000000,low
unpredictable_outbursts,pressure_handling_difficulty,0.000000,low
unpredictable_outbursts,pressure_sensitivity,0.000000,low
unpredictable_outbursts,productivity,0.000000,low
unpredictable_outbursts,projected_calm,0.000000,low
unpredictable_outbursts,reactive_behavior,0.000000,low
unpredictable_outbursts,reflective_thinking,0.000000,low
unpredictable_outbursts,regret,0.000000,low
unpredictable_outbursts,relationship_stress,0.000000,low
unpredictable_outbursts,relaxation,0.000000,low
unpredictable_outbursts,relaxation_ability,0.000000,low
unpredictable_outbursts,relaxation_difficulty,0.000000,low
unpredictable_outbursts,residential_location,0.000000,low
unpredictable_outbursts,responsibility,0.000000,low
unpredictable_outbursts,restlessness,0.000000,low
unpredictable_outbursts,rigid_control,0.000000,low
unpredictable_outbursts,role_playing,0.000000,low
unpredictable_outbursts,sadness,0.000000,low
unpredictable_outbursts,safety_perspective,0.000000,low
unpredictable_outbursts,schedule_management,0.000000,low
unpredictable_outbursts,security,0.000000,low
unpredictable_outbursts,security_concerns,0.000000,low
unpredictable_outbursts,security_insecurity,0.000000,low
unpredictable_outbursts,security_need,0.000000,low
unpredictable_outbursts,self_care,0.000000,low
unpredictable_outbursts,self_care_activity,0.000000,low
unpredictable_outbursts,self_care_effort,0.000000,low
unpredictable_outbursts,self_care_efforts,0.000000,low
unpredictable_outbursts,self_control_difficulty,0.000000,low
unpredictable_outbursts,self_criticism,0.000000,low
unpredictable_outbursts,self_distancing,0.000000,low
unpredictable_outbursts,self_distraction,0.000000,low
unpredictable_outbursts,self_focus,0.000000,low
unpredictable_outbursts,self_identification_with_past_patterns,0.000000,low
unpredictable_outbursts,self_management,0.000000,low
unpredictable_outbursts,self_perceived_failure,0.000000,low
unpredictable_outbursts,self_protection,0.000000,low
unpredictable_outbursts,self_protection_patterns,0.000000,low
unpredictable_outbursts,self_recognition,0.000000,low
unpredictable_outbursts,self_reconciliation,0.000000,low
unpredictable_outbursts,self_reflection,0.000000,low
unpredictable_outbursts,self_reliance,0.000000,low
unpredictable_outbursts,self_sabotaging_behavior,0.000000,low
unpredictable_outbursts,sense_of_security,0.000000,low
unpredictable_outbursts,sleep_deprivation,0.000000,low
unpredictable_outbursts,sleep_disturbance,0.000000,low
unpredictable_outbursts,sleep_quality,0.000000,low
unpredictable_outbursts,social_anxiety,0.000000,low
unpredictable_outbursts,social_commitment,0.000000,low
unpredictable_outbursts,social_concealment,0.000000,low
unpredictable_outbursts,social_connection,0.000000,low
unpredictable_outbursts,social_interaction_impact,0.000000,low
unpredictable_outbursts,social_isolation,0.000000,low
unpredictable_outbursts,stability,0.000000,low
unpredictable_outbursts,stress,0.000000,low
unpredictable_outbursts,struggle_to_find_peace,0.000000,low
unpredictable_outbursts,struggle_with_contentment,0.000000,low
unpredictable_outbursts,struggle_with_peace,0.000000,low
unpredictable_outbursts,struggle_with_purpose,0.000000,low
unpredictable_outbursts,survival_mode,0.000000,low
unpredictable_outbursts,survival_pattern,0.000000,low
unpredictable_outbursts,task_focus,0.000000,low
unpredictable_outbursts,temperament,0.000000,low
unpredictable_outbursts,therapeutic_activity,0.000000,low
unpredictable_outbursts,time_demands,0.000000,low
unpredictable_outbursts,time_management,0.000000,low
unpredictable_outbursts,trauma,0.000000,low
unpredictable_outbursts,travel,0.000000,low
unpredictable_outbursts,trust_issues,0.000000,low
unpredictable_outbursts,uncertainty,0.000000,low
unpredictable_outbursts,unhealthy_coping,0.000000,low
unpredictable_outbursts,unrealistic_expectations,0.000000,low
unpredictable_outbursts,unsafe_environment,0.000000,low
unpredictable_outbursts,unstable_emotional_state,0.000000,low
unpredictable_outbursts,upbringing_influence_on_mood,0.000000,low
unpredictable_outbursts,vivid_memories,0.000000,low
unpredictable_outbursts,void_left_by_childhood,0.000000,low
unpredictable_outbursts,volatility,0.000000,low
unpredictable_outbursts,vulnerability,0.000000,low
unpredictable_outbursts,work_family_obligations,0.000000,low
unpredictable_outbursts,work_performance,0.000000,low
unpredictable_outbursts,workplace_friction,0.000000,low
unpredictable_outbursts,yoga_practice,0.000000,low
unrealistic_expectations,adult_pressure,0.000000,low
unrealistic_expectations,adverse_childhood_experiences,0.000000,low
unrealistic_expectations,adverse_environmental_factors,0.000000,low
unrealistic_expectations,adversity,0.000000,low
unrealistic_expectations,analytical_thinking,0.000000,low
unrealistic_expectations,anger,0.000000,low
unrealistic_expectations,anxiety,0.000000,low
unrealistic_expectations,anxiety_aftermath,0.000000,low
unrealistic_expectations,anxiety_in_adult_relationships,0.000000,low
unrealistic_expectations,atmosphere_management,0.000000,low
unrealistic_expectations,avoidance,0.000000,low
unrealistic_expectations,basic_security,0.000000,low
unrealistic_expectations,behavioral_adjustment,0.000000,low
unrealistic_expectations,budget_management,0.000000,low
unrealistic_expectations,burden_absorption,0.000000,low
unrealistic_expectations,burnout,0.000000,low
unrealistic_expectations,capacity_to_engage,0.000000,low
unrealistic_expectations,career_demands,0.000000,low
unrealistic_expectations,career_progress,0.000000,low
unrealistic_expectations,career_stress,0.000000,low
unrealistic_expectations,chaos_at_home,0.000000,low
unrealistic_expectations,chronic_stress,0.000711,low
unrealistic_expectations,conflict_avoidance,0.000000,low
unrealistic_expectations,contentment,0.000000,low
unrealistic_expectations,control,0.000000,low
unrealistic_expectations,coping_mechanism,0.000000,low
unrealistic_expectations,creative_activity,0.000000,low
unrealistic_expectations,crisis_anticipation,0.000000,low
unrealistic_expectations,crisis_management,0.000000,low
unrealistic_expectations,daily_grind,0.000000,low
unrealistic_expectations,daily_life_balance,0.000000,low
unrealistic_expectations,daily_routine,0.000000,low
unrealistic_expectations,defensiveness,0.000000,low
unrealistic_expectations,demands,0.000000,low
unrealistic_expectations,demands_persistence,0.000000,low
unrealistic_expectations,depression,0.000000,low
unrealistic_expectations,desire_for_safety,0.000000,low
unrealistic_expectations,desire_to_engage,0.000000,low
unrealistic_expectations,dietary_changes,0.000000,low
unrealistic_expectations,difficulty_functioning,0.000000,low
unrealistic_expectations,difficulty_pivoting_attention,0.000000,low
unrealistic_expectations,difficulty_self_regulation,0.000000,low
unrealistic_expectations,disconnection_from_past_self,0.000000,low
unrealistic_expectations,disconnection_from_world,0.000000,low
unrealistic_expectations,distraction,0.000000,low
unrealistic_expectations,eating_habits,0.000000,low
unrealistic_expectations,embarrassment,0.000000,low
unrealistic_expectations,emotional_bracing,0.000000,low
unrealistic_expectations,emotional_breakdown,0.000000,low
unrealistic_expectations,emotional_capacity,0.000000,low
unrealistic_expectations,emotional_carryover,0.000000,low
unrealistic_expectations,emotional_cycle,0.000000,low
unrealistic_expectations,emotional_disconnection,0.000000,low
unrealistic_expectations,emotional_distress,0.000000,low
unrealistic_expectations,emotional_dysregulation,0.000000,low
unrealistic_expectations,emotional_emptiness,0.000000,low
unrealistic_expectations,emotional_energy,0.000000,low
unrealistic_expectations,emotional_exhaustion,0.000000,low
unrealistic_expectations,emotional_guardedness,0.000000,low
unrealistic_expectations,emotional_heaviness,0.000000,low
unrealistic_expectations,emotional_insecurity,0.000000,low
unrealistic_expectations,emotional_instability,0.000000,low
unrealistic_expectations,emotional_intensity,0.000000,low
unrealistic_expectations,emotional_management,0.000000,low
unrealistic_expectations,emotional_overwhelm,0.000000,low
unrealistic_expectations,emotional_persistence,0.000000,low
unrealistic_expectations,emotional_protection,0.000000,low
unrealistic_expectations,emotional_reactivity,0.000000,low
unrealistic_expectations,emotional_recovery,0.000000,low
unrealistic_expectations,emotional_resilience,0.000000,low
unrealistic_expectations,emotional_safety,0.000000,low
unrealistic_expectations,emotional_scarring,0.000000,low
unrealistic_expectations,emotional_shutdown,0.000000,low
unrealistic_expectations,emotional_stability,0.000000,low
unrealistic_expectations,emotional_struggle,0.000000,low
unrealistic_expectations,emotional_suppression,0.000000,low
unrealistic_expectations,emotional_tension,0.000000,low
unrealistic_expectations,emotional_triggers,0.000000,low
unrealistic_expectations,emotional_unsettledness,0.000000,low
unrealistic_expectations,energy_depletion,0.000000,low
unrealistic_expectations,energy_expenditure,0.000000,low
unrealistic_expectations,energy_level,0.000000,low
unrealistic_expectations,engagement_effort_aversion,0.000000,low
unrealistic_expectations,engagement_in_hobbies,0.000000,low
unrealistic_expectations,engagement_with_world,0.000000,low
unrealistic_expectations,environmental_change,0.000000,low
unrealistic_expectations,environmental_control,0.000000,low
unrealistic_expectations,environmental_disruption,0.000000,low
unrealistic_expectations,environmental_instability,0.000000,low
unrealistic_expectations,environmental_safety,0.000000,low
unrealistic_expectations,environmental_scanning,0.000000,low
unrealistic_expectations,environmental_stress,0.000000,low
unrealistic_expectations,environmental_unsafety,0.000000,low
unrealistic_expectations,exercise_routine,0.000000,low
unrealistic_expectations,exhaustion,0.000000,low
unrealistic_expectations,external_demands,0.000000,low
unrealistic_expectations,external_pressure,0.000000,low
unrealistic_expectations,family_support,0.000000,low
unrealistic_expectations,fear,0.000000,low
unrealistic_expectations,fear_of_abandonment,0.000000,low
unrealistic_expectations,fear_of_chaos,0.000000,low
unrealistic_expectations,fear_of_failure,0.000000,low
unrealistic_expectations,fear_of_triggering_others,0.000000,low
unrealistic_expectations,fear_of_vulnerability,0.000000,low
unrealistic_expectations,feeling_trapped,0.000000,low
unrealistic_expectations,feeling_unsafe,0.000000,low
unrealistic_expectations,feeling_unsupported,0.000000,low
unrealistic_expectations,financial_stress,0.000000,low
unrealistic_expectations,focus,0.000000,low
unrealistic_expectations,functional_impairment,0.000000,low
unrealistic_expectations,gardening_hobby,0.000000,low
unrealistic_expectations,geographic_location,0.000000,low
unrealistic_expectations,geographic_relocation,0.000000,low
unrealistic_expectations,health_consciousness,0.000000,low
unrealistic_expectations,high_alert_state,0.000000,low
unrealistic_expectations,home_environmental_stress,0.000000,low
unrealistic_expectations,hopelessness,0.000000,low
unrealistic_expectations,impulsivity,0.000000,low
unrealistic_expectations,independent_living,0.000000,low
unrealistic_expectations,insecurity,0.000000,low
unrealistic_expectations,instability,0.000000,low
unrealistic_expectations,instability_in_early_years,0.000000,low
unrealistic_expectations,internal_alarm_management,0.000000,low
unrealistic_expectations,internal_conflict,0.000000,low
unrealistic_expectations,internal_instability,0.000000,low
unrealistic_expectations,internal_map,0.000000,low
unrealistic_expectations,internal_momentum,0.000000,low
unrealistic_expectations,internal_noise,0.000000,low
unrealistic_expectations,internal_restlessness,0.000000,low
unrealistic_expectations,internal_strain,0.000000,low
unrealistic_expectations,internalized_negativity,0.000000,low
unrealistic_expectations,internalized_threat_response,0.000000,low
unrealistic_expectations,intrusive_thoughts,0.000000,low
unrealistic_expectations,lack_of_control,0.000000,low
unrealistic_expectations,lack_of_peace,0.000000,low
unrealistic_expectations,lack_of_purpose,0.000000,low
unrealistic_expectations,lack_of_safety,0.000000,low
unrealistic_expectations,life_changes,0.000000,low
unrealistic_expectations,life_demand_balance,0.000000,low
unrealistic_expectations,life_demands,0.000000,low
unrealistic_expectations,life_stress,0.000000,low
unrealistic_expectations,living_situation,0.000000,low
unrealistic_expectations,loneliness,0.000000,low
unrealistic_expectations,loss_of_balance,0.000000,low
unrealistic_expectations,loss_of_control,0.000000,low
unrealistic_expectations,loss_of_drive,0.000000,low
unrealistic_expectations,loss_of_emotional_control,0.000000,low
unrealistic_expectations,loss_of_energy,0.000000,low
unrealistic_expectations,loss_of_interest,0.000000,low
unrealistic_expectations,low_energy,0.000000,low
unrealistic_expectations,marital_tension,0.000000,low
unrealistic_expectations,mental_demands,0.000000,low
unrealistic_expectations,mental_distraction,0.000000,low
unrealistic_expectations,mental_focus,0.000000,low
unrealistic_expectations,mental_load,0.000000,low
unrealistic_expectations,mental_looping,0.000000,low
unrealistic_expectations,mental_preoccupation,0.000000,low
unrealistic_expectations,mental_rehearsal,0.000000,low
unrealistic_expectations,mental_repetition,0.000000,low
unrealistic_expectations,mental_rumination,0.000000,low
unrealistic_expectations,mental_struggle,0.000000,low
unrealistic_expectations,mental_volatility,0.000000,low
unrealistic_expectations,need_for_control,0.000000,low
unrealistic_expectations,need_for_safety,0.000000,low
unrealistic_expectations,need_for_security,0.000000,low
unrealistic_expectations,negative_interactions,0.000000,low
unrealistic_expectations,negative_outlook_on_future,0.000000,low
unrealistic_expectations,negative_thought_patterns,0.000000,low
unrealistic_expectations,new_environment,0.000000,low
unrealistic_expectations,obligation_overload,0.000000,low
unrealistic_expectations,obligations,0.000000,low
unrealistic_expectations,obsessive_behavior,0.000000,low
unrealistic_expectations,obsessive_thinking,0.000000,low
unrealistic_expectations,occupation,0.000000,low
unrealistic_expectations,operating_capacity,0.000000,low
unrealistic_expectations,painting,0.000000,low
unrealistic_expectations,painting_miniatures,0.000000,low
unrealistic_expectations,parental_volatility,0.000000,low
unrealistic_expectations,past_shaping_present,0.000000,low
unrealistic_expectations,past_trauma,0.000000,low
unrealistic_expectations,patterned_behavior,0.000000,low
unrealistic_expectations,peace,0.000000,low
unrealistic_expectations,perceived_current_environment,0.000000,low
unrealistic_expectations,perceived_failure,0.000000,low
unrealistic_expectations,perceived_lack_of_control,0.000000,low
unrealistic_expectations,perceived_progress_towards_goals,0.000041,low
unrealistic_expectations,perception_of_world,0.000000,low
unrealistic_expectations,perfectionism,0.000000,low
unrealistic_expectations,permanent_tension,0.000000,low
unrealistic_expectations,perpetual_strain,0.000000,low
unrealistic_expectations,persistence,0.000000,low
unrealistic_expectations,persistent_anxiety,0.000000,low
unrealistic_expectations,persistent_sense_of_instability,0.000000,low
unrealistic_expectations,persistent_weight,0.000000,low
unrealistic_expectations,pessimistic_expectations,0.000000,low
unrealistic_expectations,physical_health,0.000000,low
unrealistic_expectations,physical_sensation_of_anxiety,0.000000,low
unrealistic_expectations,physical_symptoms,0.000000,low
unrealistic_expectations,planning_ineffectiveness,0.000000,low
unrealistic_expectations,poor_social_connections,0.000000,low
unrealistic_expectations,poor_work_life_balance,0.000000,low
unrealistic_expectations,pottery_hobby,0.000000,low
unrealistic_expectations,powerlessness,0.000000,low
unrealistic_expectations,preference_for_alone_time,0.000000,low
unrealistic_expectations,preoccupation_with_past,0.000000,low
unrealistic_expectations,pressure_handling_difficulty,0.000000,low
unrealistic_expectations,pressure_sensitivity,0.000000,low
unrealistic_expectations,productivity,0.000000,low
unrealistic_expectations,projected_calm,0.000000,low
unrealistic_expectations,reactive_behavior,0.000000,low
unrealistic_expectations,reflective_thinking,0.000000,low
unrealistic_expectations,regret,0.000000,low
unrealistic_expectations,relationship_stress,0.000000,low
unrealistic_expectations,relaxation,0.000000,low
unrealistic_expectations,relaxation_ability,0.000000,low
unrealistic_expectations,relaxation_difficulty,0.000000,low
unrealistic_expectations,residential_location,0.000000,low
unrealistic_expectations,responsibility,0.000000,low
unrealistic_expectations,restlessness,0.000000,low
unrealistic_expectations,rigid_control,0.000000,low
unrealistic_expectations,role_playing,0.000000,low
unrealistic_expectations,sadness,0.000000,low
unrealistic_expectations,safety_perspective,0.000000,low
unrealistic_expectations,schedule_management,0.000000,low
unrealistic_expectations,security,0.000000,low
unrealistic_expectations,security_concerns,0.000000,low
unrealistic_expectations,security_insecurity,0.000000,low
unrealistic_expectations,security_need,0.000000,low
unrealistic_expectations,self_care,0.000000,low
unrealistic_expectations,self_care_activity,0.000000,low
unrealistic_expectations,self_care_effort,0.000000,low
unrealistic_expectations,self_care_efforts,0.000000,low
unrealistic_expectations,self_control_difficulty,0.000000,low
unrealistic_expectations,self_criticism,0.000000,low
unrealistic_expectations,self_distancing,0.000000,low
unrealistic_expectations,self_distraction,0.000000,low
unrealistic_expectations,self_focus,0.000000,low
unrealistic_expectations,self_identification_with_past_patterns,0.000000,low
unrealistic_expectations,self_management,0.000000,low
unrealistic_expectations,self_perceived_failure,0.000000,low
unrealistic_expectations,self_protection,0.000000,low
unrealistic_expectations,self_protection_patterns,0.000000,low
unrealistic_expectations,self_recognition,0.000000,low
unrealistic_expectations,self_reconciliation,0.000000,low
unrealistic_expectations,self_reflection,0.000000,low
unrealistic_expectations,self_reliance,0.000000,low
unrealistic_expectations,self_sabotaging_behavior,0.000000,low
unrealistic_expectations,sense_of_security,0.000000,low
unrealistic_expectations,sleep_deprivation,0.000000,low
unrealistic_expectations,sleep_disturbance,0.000000,low
unrealistic_expectations,sleep_quality,0.000000,low
unrealistic_expectations,social_anxiety,0.000000,low
unrealistic_expectations,social_commitment,0.000000,low
unrealistic_expectations,social_concealment,0.000000,low
unrealistic_expectations,social_connection,0.000000,low
unrealistic_expectations,social_interaction_impact,0.000000,low
unrealistic_expectations,social_isolation,0.000000,low
unrealistic_expectations,stability,0.000000,low
unrealistic_expectations,stress,0.000000,low
unrealistic_expectations,struggle_to_find_peace,0.000000,low
unrealistic_expectations,struggle_with_contentment,0.000000,low
unrealistic_expectations,struggle_with_peace,0.000000,low
unrealistic_expectations,struggle_with_purpose,0.000000,low
unrealistic_expectations,survival_mode,0.000000,low
unrealistic_expectations,survival_pattern,0.000000,low
unrealistic_expectations,task_focus,0.000000,low
unrealistic_expectations,temperament,0.000000,low
unrealistic_expectations,therapeutic_activity,0.000000,low
unrealistic_expectations,time_demands,0.000000,low
unrealistic_expectations,time_management,0.000000,low
unrealistic_expectations,trauma,0.000000,low
unrealistic_expectations,travel,0.000000,low
unrealistic_expectations,trust_issues,0.000000,low
unrealistic_expectations,uncertainty,0.000000,low
unrealistic_expectations,unhealthy_coping,0.000000,low
unrealistic_expectations,unpredictable_outbursts,0.000000,low
unrealistic_expectations,unsafe_environment,0.000000,low
unrealistic_expectations,unstable_emotional_state,0.000000,low
unrealistic_expectations,upbringing_influence_on_mood,0.000000,low
unrealistic_expectations,vivid_memories,0.000000,low
unrealistic_expectations,void_left_by_childhood,0.000000,low
unrealistic_expectations,volatility,0.000000,low
unrealistic_expectations,vulnerability,0.000000,low
unrealistic_expectations,work_family_obligations,0.000000,low
unrealistic_expectations,work_performance,0.000000,low
unrealistic_expectations,workplace_friction,0.000000,low
unrealistic_expectations,yoga_practice,0.000000,low
unsafe_environment,adult_pressure,0.000000,low
unsafe_environment,adverse_childhood_experiences,0.000000,low
unsafe_environment,adverse_environmental_factors,0.000000,low
unsafe_environment,adversity,0.000000,low
unsafe_environment,analytical_thinking,0.000000,low
unsafe_environment,anger,0.000000,low
unsafe_environment,anxiety,0.000000,low
unsafe_environment,anxiety_aftermath,0.000000,low
unsafe_environment,anxiety_in_adult_relationships,0.000000,low
unsafe_environment,atmosphere_management,0.000000,low
unsafe_environment,avoidance,0.000000,low
unsafe_environment,basic_security,0.000000,low
unsafe_environment,behavioral_adjustment,0.000000,low
unsafe_environment,budget_management,0.000000,low
unsafe_environment,burden_absorption,0.000000,low
unsafe_environment,burnout,0.000000,low
unsafe_environment,capacity_to_engage,0.000000,low
unsafe_environment,career_demands,0.000000,low
unsafe_environment,career_progress,0.000000,low
unsafe_environment,career_stress,0.000000,low
unsafe_environment,chaos_at_home,0.000000,low
unsafe_environment,chronic_stress,0.000000,low
unsafe_environment,conflict_avoidance,0.000000,low
unsafe_environment,contentment,0.000000,low
unsafe_environment,control,0.000000,low
unsafe_environment,coping_mechanism,0.000000,low
unsafe_environment,creative_activity,0.000000,low
unsafe_environment,crisis_anticipation,0.000000,low
unsafe_environment,crisis_management,0.000000,low
unsafe_environment,daily_grind,0.000000,low
unsafe_environment,daily_life_balance,0.000000,low
unsafe_environment,daily_routine,0.000000,low
unsafe_environment,defensiveness,0.000000,low
unsafe_environment,demands,0.000000,low
unsafe_environment,demands_persistence,0.000000,low
unsafe_environment,depression,0.000000,low
unsafe_environment,desire_for_safety,0.000000,low
unsafe_environment,desire_to_engage,0.000000,low
unsafe_environment,dietary_changes,0.000000,low
unsafe_environment,difficulty_functioning,0.000000,low
unsafe_environment,difficulty_pivoting_attention,0.000000,low
unsafe_environment,difficulty_self_regulation,0.000000,low
unsafe_environment,disconnection_from_past_self,0.000000,low
unsafe_environment,disconnection_from_world,0.000000,low
unsafe_environment,distraction,0.000000,low
unsafe_environment,eating_habits,0.000000,low
unsafe_environment,embarrassment,0.000000,low
unsafe_environment,emotional_bracing,0.000000,low
unsafe_environment,emotional_breakdown,0.000000,low
unsafe_environment,emotional_capacity,0.000000,low
unsafe_environment,emotional_carryover,0.000000,low
unsafe_environment,emotional_cycle,0.000000,low
unsafe_environment,emotional_disconnection,0.000000,low
unsafe_environment,emotional_distress,0.000000,low
unsafe_environment,emotional_dysregulation,0.000000,low
unsafe_environment,emotional_emptiness,0.000000,low
unsafe_environment,emotional_energy,0.000000,low
unsafe_environment,emotional_exhaustion,0.000000,low
unsafe_environment,emotional_guardedness,0.000000,low
unsafe_environment,emotional_heaviness,0.000000,low
unsafe_environment,emotional_insecurity,0.000000,low
unsafe_environment,emotional_instability,0.000000,low
unsafe_environment,emotional_intensity,0.000000,low
unsafe_environment,emotional_management,0.000000,low
unsafe_environment,emotional_overwhelm,0.000000,low
unsafe_environment,emotional_persistence,0.000000,low
unsafe_environment,emotional_protection,0.000000,low
unsafe_environment,emotional_reactivity,0.000000,low
unsafe_environment,emotional_recovery,0.000000,low
unsafe_environment,emotional_resilience,0.000000,low
unsafe_environment,emotional_safety,0.000000,low
unsafe_environment,emotional_scarring,0.000000,low
unsafe_environment,emotional_shutdown,0.000000,low
unsafe_environment,emotional_stability,0.000000,low
unsafe_environment,emotional_struggle,0.000000,low
unsafe_environment,emotional_suppression,0.000715,low
unsafe_environment,emotional_tension,0.000000,low
unsafe_environment,emotional_triggers,0.000000,low
unsafe_environment,emotional_unsettledness,0.000000,low
unsafe_environment,energy_depletion,0.000000,low
unsafe_environment,energy_expenditure,0.000000,low
unsafe_environment,energy_level,0.000000,low
unsafe_environment,engagement_effort_aversion,0.000000,low
unsafe_environment,engagement_in_hobbies,0.000000,low
unsafe_environment,engagement_with_world,0.000000,low
unsafe_environment,environmental_change,0.000000,low
unsafe_environment,environmental_control,0.000000,low
unsafe_environment,environmental_disruption,0.000000,low
unsafe_environment,environmental_instability,0.000000,low
unsafe_environment,environmental_safety,0.000000,low
unsafe_environment,environmental_scanning,0.000000,low
unsafe_environment,environmental_stress,0.000000,low
unsafe_environment,environmental_unsafety,0.000000,low
unsafe_environment,exercise_routine,0.000000,low
unsafe_environment,exhaustion,0.000000,low
unsafe_environment,external_demands,0.000000,low
unsafe_environment,external_pressure,0.000000,low
unsafe_environment,family_support,0.000000,low
unsafe_environment,fear,0.000000,low
unsafe_environment,fear_of_abandonment,0.000000,low
unsafe_environment,fear_of_chaos,0.000000,low
unsafe_environment,fear_of_failure,0.000000,low
unsafe_environment,fear_of_triggering_others,0.000000,low
unsafe_environment,fear_of_vulnerability,0.000000,low
unsafe_environment,feeling_trapped,0.000000,low
unsafe_environment,feeling_unsafe,0.000000,low
